PTR09S-02,"https://www.google.co.th/maps/place/13.6823004654999,99.8796177838",,,,,,
PTR04S-02,"https://www.google.co.th/maps/place/13.6821950329999,99.8795547285999",,,,,,
PTR02S-17,"https://www.google.co.th/maps/place/13.6112262493,99.8385500190999",,,,,,
PTR02S-04,"https://www.google.co.th/maps/place/13.672928214,99.8686388077999",,,,,,
PTR01F-006,"https://www.google.co.th/maps/place/13.6698962518999,99.8816484676",,,,,,
PTR01F-008,"https://www.google.co.th/maps/place/13.6672148049,99.8804172205999",,,,,,
PTR01F-012,"https://www.google.co.th/maps/place/13.6539937679999,99.8992491088999",,,,,,
PTR01F-017,"https://www.google.co.th/maps/place/13.6217781014,99.8996730249999",,,,,,
PTR01F-019,"https://www.google.co.th/maps/place/13.622700491,99.8894530111",,,,,,
PTR01F-020,"https://www.google.co.th/maps/place/13.6238477206,99.8900678252",,,,,,
PTR07S-16,"https://www.google.co.th/maps/place/13.7039408829,99.851869801",,,,,,
PTR01F-015,"https://www.google.co.th/maps/place/13.6266261422999,99.9006893011",,,,,,
PTR02F-007,"https://www.google.co.th/maps/place/13.6389761602,99.8511123424",,,,,,
PTR01F-016,"https://www.google.co.th/maps/place/13.6252293441999,99.9004654499999",,,,,,
PTR01F-013,"https://www.google.co.th/maps/place/13.6409133245,99.9000979438",,,,,,
PTR01F-045,"https://www.google.co.th/maps/place/13.6277967667,99.8476444915",,,,,,
PTR01F-027,"https://www.google.co.th/maps/place/13.6565659405,99.8657460818999",,,,,,
PTR03F-012,"https://www.google.co.th/maps/place/13.6818418966,99.8692381806999",,,,,,
PTR03F-014,"https://www.google.co.th/maps/place/13.6868524075,99.8694431724999",,,,,,
PTR03F-018,"https://www.google.co.th/maps/place/13.6922729334,99.8626600595",,,,,,
PTR02F-017,"https://www.google.co.th/maps/place/13.638093504,99.8209936675",,,,,,
PTR02F-019,"https://www.google.co.th/maps/place/13.6438420925,99.8184949715",,,,,,
PTR03F-003,"https://www.google.co.th/maps/place/13.6748156302999,99.8683581399999",,,,,,
PTR03F-008,"https://www.google.co.th/maps/place/13.6718267969,99.8679251955",,,,,,
PTR03F-006,"https://www.google.co.th/maps/place/13.6718223468,99.8611857716",,,,,,
PTR07F-006,"https://www.google.co.th/maps/place/13.6892576503,99.8698278890999",,,,,,
PTR03F-027,"https://www.google.co.th/maps/place/13.6939442682999,99.8513286154",,,,,,
PTR03F-031,"https://www.google.co.th/maps/place/13.6807905646,99.850238327",,,,,,
PTR03F-035,"https://www.google.co.th/maps/place/13.6808602816999,99.8426546667",,,,,,
PTR03F-036,"https://www.google.co.th/maps/place/13.6873541924,99.841295223",,,,,,
PTR03F-038,"https://www.google.co.th/maps/place/13.6913284659,99.8431763162",,,,,,
PTR03F-045,"https://www.google.co.th/maps/place/13.6963625362,99.8518247604",,,,,,
PTR03F-047,"https://www.google.co.th/maps/place/13.6989910048,99.8590656332",,,,,,
PTR05F-012,"https://www.google.co.th/maps/place/13.7502740513,99.9225672328999",,,,,,
PTR05F-013,"https://www.google.co.th/maps/place/13.751233768,99.9230213026",,,,,,
PTR06F-006,"https://www.google.co.th/maps/place/13.6413356224,99.8435294962",,,,,,
PTR06F-014,"https://www.google.co.th/maps/place/13.6439637917999,99.8434383716",,,,,,
PTR06F-009,"https://www.google.co.th/maps/place/13.6450847603,99.8414422027999",,,,,,
PTR06F-010,"https://www.google.co.th/maps/place/13.6445685212,99.8422405948",,,,,,
PTR06F-007,"https://www.google.co.th/maps/place/13.6463278375999,99.8428724651",,,,,,
PTR06F-013,"https://www.google.co.th/maps/place/13.641412558,99.8451273322999",,,,,,
PTR07F-017,"https://www.google.co.th/maps/place/13.7213686447,99.8517120486999",,,,,,
PTR07F-005,"https://www.google.co.th/maps/place/13.6869775538,99.8773394619999",,,,,,
PTR07F-014,"https://www.google.co.th/maps/place/13.7164421891,99.8587501726999",,,,,,
PTR07F-016,"https://www.google.co.th/maps/place/13.7162351426,99.8515228198999",,,,,,
PTR07F-019,"https://www.google.co.th/maps/place/13.729506703,99.8507769678",,,,,,
PTR03F-029,"https://www.google.co.th/maps/place/13.6809095374,99.8464449873",,,,,,
